,Unnamed: 0,Ano,(jan)MWmed,(fev)MWmed,(mar)MWmed,(abr)MWmed,(mai)MWmed,(jun)MWmed,(jul)MWmed,(ago)MWmed,(set)MWmed,(out)MWmed,(nov)MWmed,(dez)MWmed,(min)MWmed,(jnd)MWmed,(max)MWmed,(jan)% med.,(fev)% med.,(mar)% med.,(abr)% med.,(mai)% med.,(jun)% med.,(jul)% med.,(ago)% med.,(set)% med.,(out)% med.,(nov)% med.,(dez)% med.,(min)% med.,(jnd)% med.,(max)% med.,Subsistema
20,20,1951,65962.46,80211.09,82264.21,60447.47,39177.65,30447.63,23965.39,19121.67,16024.81,18316.79,21180.27,32799.46,16024.81,40826.575,82264.21,100.24589352773708,113.14213834340362,119.09137168276354,110.56248606466986,98.37546908565868,93.65954186868277,93.71000636681974,93.18308350771105,81.64708405636783,77.4398202028411,67.41770118001098,68.25318548759941,38.33504156044727,97.66658384066444,196.7949641391918,SE/CO
21,21,1952,43697.76,62848.08,91706.53,54701.85,35477.54,29993.49,22113.04,17321.08,16373.97,18828.28,28458.4,36010.18,16373.97,38127.51666666667,91706.53,66.40930305450415,88.65066117387632,132.76072851081295,100.05336084929048,89.08445604841584,92.26256797139608,86.46690578328747,84.40850846624502,83.42606900964473,79.60230028999345,90.58429884327369,74.93444998734256,39.17031281241504,91.20981378333424,219.38317140199507,SE/CO
22,22,1953,34612.71,37959.58,46267.95,47456.96,30791.4,23978.83,17996.78,14314.23,14588.06,20923.17,26419.55,41322.81,14314.23,29719.33583333333,47456.96,52.6023747653808,53.54406793147304,66.98069100097744,86.801970019119,77.31751186720363,73.76095388531148,70.37141345841876,69.75562748643725,74.32678209846713,88.4590871475558,84.09455248730818,85.98962957923173,34.2429396639212,71.09550592610601,113.52799402504516,SE/CO
23,23,1954,39581.2,57680.7,45632.78,39229.27,41287.78,30266.03,19931.51,14234.28,11730.01,13127.15,19483.59,29479.02,11730.01,30138.610000000004,57680.7,60.15319563430573,81.36178849014969,66.06117488878552,71.75297192259941,103.67402651780992,93.1009245706089,77.93663816863949,69.36601781707043,59.76489658548434,55.499033169879965,62.017096502256585,61.34360199993088,28.060889386798475,72.09850643621432,137.98553815837386,SE/CO
24,24,1955,45262.23,38502.33,43093.53,42014.97,27154.99,24979.3,19460.77,14083.3,12996.5,13682.94,21534.24,42336.26,12996.5,28758.44666666666,45262.23,68.78689317238846,54.30964655141053,62.38518060712333,76.8482044845305,68.18645016396773,76.83848608907779,76.095940045341,68.63026712437494,66.21771664928224,57.84880502786037,68.54440276061824,88.0985420684132,31.0906255762379,68.79683741526873,108.27769366179838,SE/CO
25,25,1956,47384.91,38595.96,50764.7,38397.5,38839.2,38430.32,25148.39,26335.86,18723.83,17423.26,28437.14,53100.38,17423.26,35131.787500000006,53100.38,72.01281824057811,54.44171679772052,73.4904979463607,70.23160867887707,97.52561776706142,118.21498635745628,98.33579954322738,128.33903323440822,95.3987049997561,73.66214941304415,90.51662735810908,110.49785836724185,41.68045650578562,84.04333866706077,127.02835629099768,SE/CO
26,26,1957,68447.53,74785.83,76771.45,69711.94,44028.61,32309.15,32652.53,28219.88,34083.5,25344.15,32719.21,50251.89,25344.15,47443.80583333334,76771.45,104.02255774900738,105.48951178678988,111.13967163332264,127.50782447621218,110.55627792732648,99.38573830431308,127.6786563537156,137.52017656499586,173.6568726515455,107.1501294273634,104.14663848128598,104.57036698995783,60.62905229854268,113.49652622443725,183.65501534219743,SE/CO
27,27,1958,51211.95,70444.76,61750.18,53501.78,42413.11,35739.53,26727.06,19685.44,22428.5,23856.74,29240.86,38715.23,19685.44,39642.92833333332,70444.76,77.82893007701341,99.36619464325774,89.39384013847031,97.85835214749322,106.49974134823404,109.93788371712488,104.50875044246612,95.93042863965516,114.27415518550583,100.8616496791156,93.07490233724764,80.56345361737888,47.09211282602983,94.8350280119493,168.52011364351483,SE/CO
28,28,1959,76410.96,65815.35,69230.64,53685.69,35996.34,27488.39,20681.15,18026.44,14532.05,17065.97,28344.87,35398.33,14532.05,38556.348333333335,76410.96,116.12491348127674,92.83615812750494,100.22307246463068,98.19473590039726,90.38716801203896,84.55666382269098,80.86789733750021,87.84584525654623,74.04140878184141,72.15159688936109,90.22292801962664,73.66123660088475,34.76401534298988,92.23567803783104,182.79264011702315,SE/CO
29,29,1960,61000.19,72964.37,77546.83,53603.0,40680.92,31351.74,24636.62,20466.46,16018.24,18986.59,31100.56,49682.63,16018.24,41503.17916666667,77546.83,92.70452545147243,102.92024263327288,112.26216545871014,98.0434903317624,102.15019501772449,96.4406623827883,96.33466499217909,99.73646921462549,81.61360962876148,80.27160413287812,98.99440661573256,103.38578015923956,38.31932460511037,99.28517706262076,185.5099031396278,SE/CO
30,30,1961,82638.77,87796.87,90581.75,60914.6,49158.52,34415.09,25727.08,20005.73,17078.22,16357.26,26066.36,34465.0,16357.26,45433.770833333336,90581.75,125.58957532334531,123.84229676542012,131.13241903040418,111.41689823635195,123.43753299538724,105.86379178837517,100.59860618165118,97.4912551687546,87.0142525167626,69.15530905858094,82.97033367991017,71.71904774743591,39.13033863833903,108.68805890014734,216.69243821724217,SE/CO
31,31,1962,57407.07,74579.19,72781.07,48005.32,35683.57,28942.79,21418.3,17683.87,17858.65,26838.35,28755.5,59753.09,17683.87,40808.8975,74579.19,87.24391156666003,105.198034742066,105.36292099370104,87.80495732129098,89.6017994290351,89.03052394559094,83.75031782776976,86.17644457568329,90.99057634276184,113.46731597299092,91.52998079258695,124.3416426742154,42.303895734148895,97.62429518343949,178.41062378864356,SE/CO
32,32,1963,75061.84,71132.82,54267.05,40531.27,29820.71,23876.94,18977.15,15405.6,12909.7,14777.37,23895.18,20959.31,12909.7,33467.91166666667,75061.84,114.07459971377712,100.33674098178231,78.56074253526671,74.13441744639388,74.88009961591347,73.44753143762014,74.20487825668988,75.07405531454067,65.77546698166728,62.47584188446,76.05937529986987,43.61473247187903,30.882979956261952,80.06296390927847,179.56523390939694,SE/CO
33,33,1964,46355.22,70740.94,49203.53,39556.34,31451.03,23672.33,20007.49,15982.18,12946.53,21476.26,31431.05,47098.89,12946.53,34160.14916666667,70740.94,70.44795552765662,99.78397276514276,71.23044005812498,72.3512049390875,78.97384936250957,72.81813339048968,78.23373687155029,77.88382571058224,65.96311738786844,90.7974439314677,100.04637035665664,98.0092134269906,30.97108581091304,81.71895567031652,169.22864451591667,SE/CO
34,34,1965,73802.11,91032.62,97794.74,64775.75,54934.54,36990.88,31773.8,24161.7,18959.6,33825.09,40053.22,60669.45,18959.6,52397.79166666666,97794.74,112.16013564658353,128.40649947285957,141.57444324766777,118.47920114280282,137.94117670418925,113.78714448774568,124.24262656681393,117.74398934759682,96.59996311189408,143.00589174986,127.4911045636925,126.24851824635644,45.355736134747055,125.34760294925955,233.94757393648567,SE/CO
35,35,1966,82427.38,90748.93,84619.47,57936.81,43020.76,32371.95,26238.17,20946.63,19709.91,26618.4,39405.24,47904.09,19709.91,47662.31166666667,90748.93,125.26831714963822,128.00633918047802,122.5010092890755,105.97032015163622,108.02555654618236,99.57891653294216,102.59708178142306,102.07641761912664,100.42282426521405,112.53741021692696,125.42855663533165,99.68477348055902,47.15065070991015,114.01924257502318,217.09237133645388,SE/CO
36,36,1967,74301.21,81036.27,72531.12,53810.43,35680.08,31463.42,24173.91,19159.93,17660.2,17600.6,30751.29,46887.37,17600.6,42087.98583333333,81036.27,112.91863867178442,114.30609995666944,105.00107605102052,98.42289374574143,89.5930360042991,96.78419971675794,94.52536595527664,93.36953086168197,89.97946520752927,74.41190838908591,97.88266533523226,97.56905636969952,42.10469468834938,100.68416949195336,193.85744844111264,SE/CO
37,37,1968,59310.66,57473.31,64687.58,40481.28,28012.92,21330.87,17618.3,16750.02,15820.1,19138.0,24059.94,44339.02,15820.1,34085.166666666664,64687.58,90.1368764509361,81.06925352932272,93.6462239537522,74.0429823759373,70.34072093295615,65.61560002733971,68.89147245976552,81.62563794981453,80.60407795662755,80.9117361198099,76.58381339468256,92.266133539954,37.84532802513302,81.53958023598648,154.74761121940026,SE/CO
38,38,1969,41552.65,48070.45,43728.68,32767.54,23497.38,22895.31,16934.15,13359.03,11312.47,22761.38,41953.11,46722.87,11312.47,30462.91833333333,48070.45,63.14929018255723,67.80600418383128,63.30466776592917,59.93403337846088,59.00215504972795,70.42795270244257,66.21629376015498,65.10077875373945,57.63751264290431,96.23068096367014,133.5385353233047,97.22674436173628,27.062037403333512,72.87432676960564,114.99560360337514,SE/CO
39,39,1970,65214.16,68332.55,69974.86,44817.21,33389.8,26745.12,23290.4,16564.92,21316.36,24157.61,27500.27,28815.99,16564.92,37509.9375,69974.86,99.10867089949056,96.38680668044212,101.3004569144874,81.97368981832295,83.84212012911256,82.27030105209978,91.07064530499102,80.72361481285644,108.6077548935555,102.13366943281854,87.53453025998348,59.963886920053255,39.62710925405569,89.7324219751922,167.39600446348376,SE/CO
40,40,1971,38167.6,32258.96,37647.52,31207.88,24715.87,23361.57,20644.29,15066.29,14371.79,21359.5,29265.6,51553.53,14371.79,28301.7,51553.53,58.00488892938888,45.50303100399613,54.50115909767168,57.08131039409737,62.06179556737472,71.8622087674201,80.72376653743058,73.42054115678138,73.22487731027493,90.30380539508202,93.15365081057652,107.27898098415405,34.380636459840744,67.70419404232003,123.32793431795852,SE/CO
41,41,1972,48802.95,69404.05,65456.45,49455.3,32103.83,25584.33,25249.45,22124.19,22219.2,45445.41,48145.19,56722.49,22124.19,42559.403333333335,69404.05,74.16787259813347,97.8982161530594,94.75929345196688,90.45706821268232,80.61303665983645,78.6996106697696,98.73096662556698,107.81486367615724,113.20776284182142,192.134341194303,153.2481895969623,118.0351942162616,52.92616531124125,101.81190888198807,166.03049528907738,SE/CO
42,42,1973,64714.19,67884.42,62684.98,62376.43,41067.88,32697.23,27919.68,21607.18,21278.33,28558.93,41080.16,53657.47,21278.33,43793.906666666655,67884.42,98.34884569911048,95.7546947560707,90.74712140439443,114.0906835743308,103.1218554291424,100.57950593116608,109.1721599589896,105.29538781425178,108.41399043665,120.74159306218635,130.7598983066335,111.65712035214304,50.90267309795947,104.76512558719978,162.39518983419197,SE/CO
43,43,1974,75994.86,60227.08,79461.82,69839.34,45052.06,36714.35,28391.46,21672.96,19030.41,22306.27,25477.78,42575.05,19030.41,43895.286666666674,79461.82,115.492549007652,84.95359703227119,115.0344377002934,127.7408476403684,113.1261710637376,112.93651430362472,111.01692471365196,105.61594471295032,96.96074305387351,94.30656453428948,81.09685848056046,88.59544592483594,45.52512998671131,105.0076499299782,190.09100090227463,SE/CO
44,44,1975,60429.81,60750.99,50476.71,47592.41,32708.44,24925.17,22994.47,17353.48,14161.22,25386.07,34934.52,51394.84,14161.22,36925.6775,60750.99,91.83769524607452,85.69260079969901,73.07358366333386,87.04971717441697,82.13121838752761,76.67197752991072,89.91349317084536,84.56639906396217,72.15201426292836,107.32735902179029,111.19806453020271,106.9487591449827,33.876904452947464,88.33473729861213,145.33037998505546,SE/CO
45,45,1976,51114.45,61490.81,63966.62,51845.38,39423.86,39762.53,29961.8,28103.11,31635.09,33195.0,44426.82,66042.82,28103.11,45080.69083333333,66042.82,77.68075527245102,86.73615745488493,92.60251229192008,94.82868520001767,98.99370484619,122.3129794778692,117.15730345975508,136.95113690155668,161.18212024733904,140.34199396473457,141.41245957384564,137.43009316568447,67.22912095855247,107.84341010405164,157.98965787857318,SE/CO
46,46,1977,83907.74,84523.94,54661.26,58092.79,40157.81,33270.02,24756.56,18786.59,21382.38,22144.12,33663.26,58693.14,18786.59,44503.300833333335,84523.94,127.5180818027867,119.22564963036342,79.13142825182634,106.25561805701366,100.83666060120386,102.34145748493113,96.80365707466288,91.55018284465368,108.94412958314004,93.62102591939625,107.15158982510688,122.1359672162176,44.94185631087564,106.46216005200192,202.200759494356,SE/CO
47,47,1978,83214.42,61419.13,73756.01,50582.21,39323.82,34446.58,29325.22,21585.93,21675.46,21008.61,34362.16,55312.13,21008.61,43834.30666666667,83214.42,126.4644145668975,86.63504888652544,106.77431170551112,92.51826235647589,98.74250341049058,105.9606577504696,114.66813404281714,105.19183302408234,110.43738456683349,88.82031082474656,109.37621828143487,115.10034215820052,50.257440648421294,104.86177170525316,199.0680856202672,SE/CO
48,48,1979,80512.46,105468.74,71975.63,56357.12,47294.56,34404.12,27304.98,24592.67,30174.21,27910.55,36545.07,47992.74,24592.67,49211.07083333333,105468.74,122.3581335932012,148.76943789174874,104.19691022901776,103.0809609508045,118.7571108833692,105.83004712009397,106.76854620959163,119.84417795556456,153.73887491985832,118.00036871975968,116.324513750891,99.86924739852827,58.83133881352507,117.72423171506854,252.3055519053273,SE/CO
49,49,1980,85025.63,105543.58,78667.49,67720.17,45828.06,36702.29,31999.12,24528.1,25740.01,25217.69,31222.32,59828.98,24528.1,51501.95333333332,105543.58,129.2169857235277,148.87500381328925,113.88451054158404,123.8647432543012,115.07471478727568,112.89941670112049,125.12367789268728,119.5295175884474,131.146438558819,106.61548118043522,99.38197387977964,124.49956400117186,58.676872480784894,123.20455103539751,252.4845864467904,SE/CO
50,50,1981,80933.41,60296.19,57909.51,54837.43,38868.34,33969.77,24207.57,20015.65,16362.55,29220.14,53271.57,71680.52,16362.55,45131.05416666667,80933.41,122.9978688135144,85.0510804747841,83.83382007043782,100.3013457833274,97.59878859709222,104.49394897351694,94.65698404345744,97.539596981389,83.3678836271083,123.53706014546464,169.5656753974353,149.1617187419421,39.14299353845047,107.96389081343014,193.61138359697983,SE/CO
51,51,1982,97016.82,88808.95,103412.73,80604.02,54359.0,49461.56,45301.16,31062.91,25286.45,37480.6,44970.74,68909.75,25286.45,60556.22416666666,103412.73,147.4404958232248,125.26989107157644,149.70743492412154,147.43017098989208,136.49599003583214,152.14803417245824,177.13761353453123,151.37473539301286,128.8355311942633,158.4606759751357,143.14378009175363,143.39595678264533,60.49102059033286,144.86445518997903,247.38710177713884,SE/CO
52,52,1983,108913.5,132602.53,108212.99,87154.01,71870.28,89207.03,56683.55,38100.6,48366.35,53799.22,57934.9,79078.13,38100.6,77660.2575,132602.53,165.5203751456994,187.04313573030024,156.6566239801388,159.4105430070952,180.46698840582917,274.4085356156075,221.64529062093067,185.67057121547933,246.4285969037827,227.4526226403804,184.409253333117,164.5555833816319,91.14542290847612,185.78124788110043,317.2158358551805,SE/CO
53,53,1984,74677.0,60389.92,55588.02,60822.15,49706.97,33690.63,26110.27,23751.84,25147.84,23724.22,28643.96,52759.27,23724.22,42917.67416666667,74677.0,113.48974236210748,85.18329177657449,80.4730702565416,111.24780097162478,124.8146964041172,103.6352902037794,102.09696432811576,115.74667328647506,128.12930738748784,100.30138093261138,91.17494422366605,109.7880343609419,56.75380610997537,102.66897534865628,178.6446078680197,SE/CO
54,54,1985,85551.5,85289.76,85629.65,66868.23,49898.14,36645.47,28970.95,23678.8,21940.69,21750.18,29183.53,38801.31,21750.18,47850.684166666666,85629.65,130.01617223096588,120.30588071045652,123.96341586717908,122.30648772469944,125.2947261768347,112.7246334694214,113.28285953004796,115.390737198288,111.78874262376333,91.9555243347459,92.8924185063687,80.74257956051247,52.031447127748095,114.46987304217664,204.8458728407109,SE/CO
55,55,1986,65443.51,65220.53,64112.83,49657.91,43903.1,32205.12,25561.33,26617.89,20973.91,20288.6,21291.39,48592.52,20288.6,40322.386666666665,65443.51,99.45722363206886,91.99713191891678,92.81417602094317,90.82765552264851,110.24112106812385,99.0657330316334,99.95048680803362,129.71341240953674,106.86295767380042,85.77624879508701,67.77140087104999,101.11734403157504,48.53501066179821,96.4604490588713,156.5559701307876,SE/CO
56,56,1987,63894.23,71721.8,59445.22,51366.31,48456.16,39806.9,27447.84,20796.21,20717.18,23165.33,33467.27,57805.45,20717.18,43174.15833333334,71721.8,97.10271838886456,101.16752955031438,86.05702029817887,93.952433965698,121.67390004478906,122.44946543335124,107.3271605909793,101.34339589972502,105.5549074760264,97.93850287847825,106.5277453106474,120.28875173689303,49.56027287158268,103.28254463208393,171.5750878662578,SE/CO
57,57,1988,58406.84,71142.26,78393.94,60339.7,47905.87,40454.8,26529.52,20556.07,17345.31,22604.78,29080.02,38666.88,17345.31,42618.8325,78393.94,88.76330361135068,100.3500566191332,113.4885006033154,110.3653674900928,120.29211637774556,124.4424618398604,103.73632509667785,100.17315367331167,88.37508735228421,95.5686066676955,92.56294176933262,80.46284093905047,41.4939821270169,101.954077155688,187.53638564121567,SE/CO
58,58,1989,67935.23,74509.98,68917.7,49985.81,38433.86,29981.36,25813.68,28308.83,28878.83,22832.31,30735.54,69023.7,22832.31,44613.06916666666,74509.98,103.2439941348811,105.10041024407268,99.7700388324545,91.4274066649313,96.50780499270716,92.2252550428408,100.93723144714303,137.95364473372857,147.1388590853531,96.53055918725558,97.83253241466112,143.63307807934692,54.62015167549667,106.72475122283976,178.24505750571112,SE/CO
59,59,1990,90834.13,54381.79,57419.96,45702.17,39104.02,30540.48,29481.87,25030.15,28274.66,29686.17,30356.89,33069.24,25030.15,41156.79416666667,90834.13,138.04440472148292,76.70849514128189,83.12511356237925,83.59234114761416,98.19058342281832,93.94515649492814,115.2806703920008,121.9760908780736,144.0605874069784,125.50734420774464,96.62727334327954,68.81457718065913,59.87789187604903,98.45654425069256,217.29618938739804,SE/CO
60,60,1991,59965.0,80478.28,83697.22,83542.51,49768.3,36978.42,29698.65,23296.06,20146.18,29828.11,27956.9,42316.03,20146.18,47305.97166666667,83697.22,91.13130415983204,113.51902448151712,121.16589627292392,152.80486673276056,124.96869664453553,113.74881645066417,116.1283284180208,113.52558141525542,102.64563834920456,126.10743887933238,88.98800299143727,88.05644497466793,48.19430917335379,113.16679510702517,200.2230545756173,SE/CO
61,61,1992,70754.6,98703.32,71267.88,65039.06,61996.71,43267.45,33505.22,26515.2,32911.31,39871.7,52890.9,63667.52,26515.2,55032.5725,98703.32,107.52870796810224,139.22644220884217,103.1723222786992,118.9608128331794,155.67435586405887,133.09441637415253,131.0128639476218,129.21298693177218,167.68451507226476,168.5697810141198,168.35398658005033,132.48727424462007,63.43047399523435,131.65060640131318,236.1211068558146,SE/CO
62,62,1993,60158.32,84133.23,72932.49,63156.8,44247.2,38828.06,27568.9,23922.53,26181.38,32367.2,26194.66,43102.56,23922.53,45232.7775,84133.23,91.42510060309355,118.67453176284472,105.582127079801,115.51803276281277,111.10515959295556,119.43846897935,107.80053212262422,116.57847409278178,133.395237358303,136.84221681142813,83.3787180424039,89.69315417602554,57.22820936916235,108.20723648872992,201.26609105909327,SE/CO
63,63,1994,76356.64,65178.59,76187.6,57690.18,42165.94,34771.94,28230.82,21631.89,17027.88,18602.48,29148.76,44731.64,17027.88,42643.69666666667,76356.64,116.04236111836566,91.93797325043188,110.2944499098419,105.5192173025322,105.8790950181478,106.961493235609,110.38878657683192,105.41580376084408,86.75776808971493,78.64766187344767,92.78174411600308,93.08314594461376,40.7346163534113,102.01355797714751,182.66269414839303,SE/CO
64,64,1995,64760.12,97205.07,68120.67,62364.43,45739.75,31523.39,27731.81,20022.54,17508.29,27801.27,28131.97,40591.65,17508.29,44291.746666666666,97205.07,98.41864743012128,137.11307847356562,98.61620296662278,114.0687347676599,114.8529674983251,96.96867262075294,108.43754646444042,97.57317309923688,89.20547733878058,117.53835416634904,89.54525825520795,84.46814114310769,41.883867877520125,105.95607369144898,232.5369472921168,SE/CO
65,65,1996,63847.55,52736.57,66486.11,49492.06,35236.22,26790.67,21843.98,18279.84,23334.78,24768.33,42279.62,52966.11,18279.84,39838.48666666667,66486.11,97.03177685166486,74.38782216644343,96.24990062812373,90.5243047237842,88.47849912655475,82.41041678958472,85.41482132678347,89.08070567202533,118.89169007912425,104.71567463101536,134.5778305547765,110.21845269362952,43.72959343158056,95.30284864981184,159.0501098011439,SE/CO
66,66,1997,103086.62,87010.63,75615.08,63218.77,45874.31,48180.64,33620.71,24616.11,22612.06,27806.74,37358.34,57550.35,22612.06,52212.53,103086.62,156.6650232974072,122.73326215622684,109.46563027958209,115.6313800585958,115.19084899760252,148.20781352571387,131.46445554013516,119.95840498057966,115.20940114158188,117.56148026085084,118.9131867866298,119.75790800904244,54.09326287596093,124.90441431293723,246.6069714415356,SE/CO
67,67,1998,51615.65,63863.16,69276.95,57879.11,42896.52,31242.95,23757.71,24581.71,25100.71,36024.64,34339.79,48341.41,23757.71,42410.02583333334,69276.95,78.44244975498097,90.082487144445,100.2901140301259,105.86478297289356,107.71358866962002,96.1060149386393,92.89793136523366,119.7907680496701,127.88917804607432,152.3051607007602,109.30501361901096,100.59480319072613,56.83392191427254,101.4545634488319,165.7264427741126,SE/CO
68,68,1999,69783.04,63426.5,73323.47,46521.04,34684.61,29649.46,26186.53,17992.55,18435.27,15811.03,23090.82,37342.76,15811.03,38020.59,73323.47,106.05218783353163,89.46655428367686,106.1481368245068,85.09010942416529,87.09340092637326,91.20430195236328,102.3951578933168,87.68069364060075,93.92847960704908,66.84595501841353,73.49906317348272,77.70744777197271,37.82363049318392,90.95402053457894,175.40665192324954,SE/CO
69,69,2000,65081.66,79694.77,76628.11,50165.87,32832.22,26835.05,23342.39,21330.74,32572.3,20763.19,33532.01,52429.22,20763.19,42933.96083333334,79694.77,98.90730513944423,112.4138406869391,110.93216271520372,91.7567485090284,82.44203119951156,82.54693350593118,91.2739377709601,103.94824964039606,165.9572447978622,87.78272286996948,106.73381548701413,109.10122537475182,49.67033940355381,102.70793681175932,190.64827103100043,SE/CO
70,70,2001,50800.39,53081.27,54266.14,42589.63,32366.03,27173.07,21349.87,17373.88,17606.39,24510.6,30874.9,48681.27,17373.88,35056.12,54266.14,77.20346523018577,74.87404040742446,78.55942515619954,77.89929625465624,81.27142346951645,83.5867122454407,83.48274130447173,84.6658116625248,89.70530098386152,103.6260423940962,98.27612122804484,101.30202604195036,41.56232815654124,83.86232455473898,129.81712308757793,SE/CO
71,71,2002,75354.23,83554.92,64055.16,43525.68,37444.1,27297.5,21962.51,18956.07,19617.73,15794.51,26508.8,41390.23,15794.51,39621.78666666666,83554.92,114.51895695588992,117.85879381407264,92.73068893214788,79.61139462834888,94.02250778161304,83.96946968156037,85.87829999559123,92.376087119379,99.9531632702746,66.77611167633498,84.37863903721127,86.12992547939515,37.78411084293043,94.78445226906538,199.8826401548503,SE/CO
72,72,2003,70150.1,74765.56,63090.39,57603.31,36291.82,29153.92,23085.68,17968.41,16988.44,18774.89,25461.99,40186.82,16988.44,39460.11083333333,74765.56,106.61002417981544,105.46091984091032,91.33402101716538,105.36032623290698,91.12912123295524,89.67997807633067,90.27014456190211,87.56305539896829,86.5568196232318,79.37657776980133,81.04659823828628,83.62572065566842,40.640266776777054,94.3976863860282,178.85646381393065,SE/CO
73,73,2004,59078.58,86599.41,77125.26,61168.6,47002.95,39434.12,31726.8,22346.84,17437.42,24193.36,30337.26,47121.88,17437.42,45297.706666666665,86599.41,89.78417482383006,122.1532138096756,111.65187150997713,111.88148131088636,118.02487527097108,121.30276192907826,124.0588461109465,108.89987421880292,88.84439169426591,102.28481346909626,96.56479021751376,98.05705387114304,41.71433049171718,108.36256203097672,207.1657624308939,SE/CO
74,74,2005,76711.3,70682.15,71283.85,49792.88,38735.03,33471.7,24603.23,18977.26,21224.34,25310.69,32844.84,65003.7,18977.26,44053.41416666666,76711.3,116.5813526689923,99.7010462482084,103.1954415574934,91.07452472567964,97.26404586025606,102.96184259878318,96.20410266406392,92.47934951955264,108.1389091053766,107.00866706501785,104.54652412010196,135.26776335586823,45.39798292793571,105.3859273812771,183.5111226689077,SE/CO
75,75,2006,60339.54,64366.77,75409.66,67272.89,39482.18,29406.96,24410.54,19904.06,20480.87,29155.71,34774.5,65413.02,19904.06,44201.39166666666,75409.66,91.70050817317352,90.79285664934912,109.16825005103463,123.0466380669872,99.14014694664972,90.45835098990231,95.45064189723212,96.99580032091816,104.35089804107145,123.2646626557479,110.68871405720002,136.11952719233946,47.61510228961443,105.73992369153044,180.39729957230057,SE/CO
76,76,2007,106675.37,106039.84,68063.66,50486.16,41289.05,32103.44,27859.67,21919.79,15252.92,15945.12,28851.56,39091.09,15252.92,46131.4725,106675.37,162.11899591149205,149.5750057403831,98.53367133956851,92.34258044974742,103.67721550045026,98.75295656209516,108.9375075088491,106.81878842389234,77.71427189121457,67.41286141909832,91.83574386243224,81.34558973478352,36.48850264796758,110.35712220813414,255.19208916836388,SE/CO
77,77,2008,50736.16,80537.24,81932.89,69848.92,49580.82,36875.46,26224.01,26088.65,18923.0,23917.92,30622.79,44856.0,18923.0,45011.98833333334,81932.89,77.10585222816482,113.60219079276818,118.61172988876912,127.75837010436068,124.49793249854464,113.43210259047868,102.54171303131491,127.13433772015968,96.4134845654113,101.12030680189798,97.47364436422332,93.34192966078588,45.26818049314429,107.67905787817148,196.00237028192876,SE/CO
78,78,2009,65346.07,77732.91,62518.14,64684.56,44169.65,34626.11,34464.77,28723.94,34926.44,40571.18,42954.9,71826.99,28723.94,50212.138333333336,77732.91,99.30914001200158,109.6465296389233,90.50559225761782,118.31240850277608,110.91043077109944,106.51290754960615,134.76491791416612,139.9765449194804,177.9516875688191,171.52704620280645,136.72727554546066,149.46651168909332,68.71428950981594,120.1190160661662,185.95504941802787,SE/CO
79,79,2010,83939.67,74649.62,69823.94,59973.93,39153.81,28812.9,23699.55,18179.6,15650.21,23720.44,32377.11,49690.21,15650.21,43305.91583333333,83939.67,127.56660715160388,105.29738011692037,101.08197466303974,109.69634957209102,98.31560660837884,88.63097107749174,92.67051282665388,88.59221945242143,79.7384812281586,100.28539982891544,103.05771961605518,103.40155356361863,37.43891196087363,103.59773896127722,200.8030508954695,SE/CO
80,80,2011,85530.72,63473.16,102654.11,72068.11,45053.49,34365.44,27929.86,26595.9,18399.98,27555.42,30504.32,50596.11,18399.98,48727.21833333332,102654.11,129.98459200082428,89.53237077083722,148.60920403627887,131.81741779403,113.1297618079704,105.71106409647338,109.211966023686,129.60625147608613,93.74867556591852,116.4989482553314,97.09654931025112,105.28666267008614,44.01699602125694,116.56674493696468,245.57230776531676,SE/CO
81,81,2012,83863.76,62995.93,51961.36,44432.74,39960.87,45994.98,31775.32,20202.72,16666.62,17642.11,26837.09,34448.64,16666.62,39731.845,83863.76,127.45124356786717,88.85921170166583,75.22286589638291,81.27046834325901,100.34214230105748,141.48453443040484,124.24857010496112,98.4512202565416,84.9171331251691,74.58740458337651,85.42360008446828,71.68500382980503,39.87039911064041,95.04773718679029,200.62145666721636,SE/CO
82,82,2013,57004.59,68949.49,64095.76,66522.23,38629.18,44721.05,35690.44,21998.76,19598.18,27659.16,29877.03,50036.68,19598.18,43731.87916666667,68949.49,86.63224597342648,97.25703436129749,92.78946430591392,121.67363046568802,96.99825545672964,137.565815627898,139.55756028316662,107.20362238999486,99.85355519421614,116.9375407678755,95.09985853278656,104.12253132288323,46.88336677995723,104.61674150087426,164.94308292713882,SE/CO
83,83,2014,43959.75,42244.22,58365.23,53706.4,37025.57,35927.35,24974.11,18957.56,16923.36,16190.71,21781.94,42178.48,16190.71,34352.89,58365.23,66.80746015242518,59.58778746740854,84.49355192592235,98.2326158825768,92.97157478597852,110.51563427287508,97.65432597198112,92.38334813760736,86.22523427336569,68.45116810076118,69.33284240667982,87.77021387013696,38.73191262443356,82.18003619833704,139.62309180171647,SE/CO
84,84,2015,33957.3,49415.17,59823.81,51422.03,44063.63,33683.34,35485.97,20490.56,23398.02,22010.22,35157.62,46294.86,20490.56,37933.54416666667,59823.81,51.606320932988645,69.7028054400309,86.6050934202009,94.05434959133996,110.644213495881,103.61286553360893,138.75803709569402,99.8539125295941,119.2139005512437,93.05492280170148,111.90820132889608,96.33608805457304,49.018145562839024,90.74578682456944,143.11235157573168,SE/CO
